{0.001331, 0.001065, 0.001863, 0.002662, 0, 0.000532, 0.000799, 0, 0, 0, 0.000266, 0.001597, 0.002662, 0.017035, 0.001863, 0.001331, 0, 0.011711, 0.001065, 0.002129, 0.002662, 0.001065, 0.002396, 0, 0.000799, 0, 0.000532, }
{0.003726, 0, 0, 0, 0.004791, 0, 0, 0.001065, 0.001863, 0, 0, 0.003194, 0, 0, 0.002662, 0.001597, 0, 0.003460, 0.000532, 0.002662, 0.001065, 0, 0, 0, 0, 0, 0.002662, }
{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000799, 0, 0, 0, 0, 0, 0, }
{0.010913, 0, 0.001597, 0.003194, 0.016503, 0.000532, 0.001331, 0.000266, 0.006122, 0, 0.000799, 0, 0.002396, 0.001065, 0.006388, 0, 0, 0.002129, 0.001597, 0.004525, 0.002129, 0.000532, 0.000266, 0, 0.001863, 0, 0.014373, }
{0.002129, 0, 0.002129, 0.000266, 0.006920, 0, 0, 0.002662, 0.005590, 0, 0, 0, 0.001065, 0.000532, 0.001597, 0.002662, 0, 0, 0.005323, 0.008784, 0.003460, 0, 0.001065, 0, 0.000266, 0, 0.002928, }
{0.003460, 0, 0.000532, 0, 0.009848, 0, 0, 0.002129, 0.014373, 0, 0, 0.000532, 0, 0.000266, 0.001863, 0, 0, 0.004259, 0, 0.002129, 0.003993, 0, 0.000266, 0, 0.003726, 0, 0.019430, }
{0.001065, 0.001065, 0.001331, 0.001065, 0.001331, 0.000266, 0.000532, 0, 0.001065, 0, 0, 0.001331, 0.002662, 0.002928, 0, 0.001863, 0, 0.004791, 0.001863, 0.002928, 0, 0, 0, 0, 0, 0, 0, }
{0.000799, 0, 0, 0, 0.005590, 0, 0, 0, 0.003460, 0, 0, 0, 0, 0, 0.001597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, }
{0.003194, 0, 0, 0, 0.001863, 0, 0, 0, 0.001065, 0, 0, 0.000266, 0, 0.000799, 0.001331, 0, 0, 0.000532, 0, 0, 0, 0, 0, 0, 0, 0, 0.001597, }
{0, 0, 0.000266, 0, 0.000532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001597, 0, 0, 0, 0.000799, 0, 0, 0, 0, 0, 0, 0.000799, }
{0.000799, 0, 0.000266, 0, 0.000532, 0, 0, 0, 0, 0, 0, 0.000266, 0, 0, 0, 0, 0, 0, 0.000532, 0, 0, 0, 0, 0, 0, 0, 0.012244, }
{0, 0, 0, 0, 0.000532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, }
{0.008784, 0.007187, 0.011978, 0.008251, 0.008517, 0.009050, 0.003993, 0.004791, 0.005323, 0.000799, 0.001065, 0.006388, 0.006388, 0.000799, 0.002928, 0.011179, 0.000532, 0.010381, 0.014639, 0.004259, 0.000266, 0.001065, 0.005057, 0, 0.000266, 0, 0, }
