City,Date,High,Low,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth
San Francisco,11/6/2011,59,48,53.5,-4.4,11,0,0.01,0,0
San Francisco,11/7/2011,60,46,53,-4.7,12,0,0,0,0
San Francisco,11/8/2011,61,43,52,-5.5,13,0,0,0,0
San Francisco,11/9/2011,62,43,52.5,-4.8,12,0,0,0,0
San Francisco,11/10/2011,63,45,54,-3,11,0,0,0,0
San Francisco,11/11/2011,59,48,53.5,-3.3,11,0,0.46,0,0
San Francisco,11/12/2011,60,50,55,-1.6,10,0,0.01,0,0
San Francisco,11/13/2011,63,50,56.5,0.2,8,0,0,0,0
San Francisco,11/14/2011,61,50,55.5,-0.6,9,0,0,0,0
San Francisco,11/15/2011,63,46,54.5,-1.4,10,0,0,0,0
San Francisco,11/16/2011,62,47,54.5,-1.2,10,0,0,0,0
San Francisco,11/17/2011,61,51,56,0.6,9,0,T,0,0
San Francisco,11/18/2011,58,48,53,-2.2,12,0,0.01,0,0
San Francisco,11/19/2011,55,43,49,-6,16,0,0.31,0,0
San Francisco,11/20/2011,55,48,51.5,-3.3,13,0,0.17,0,0
San Francisco,11/21/2011,57,48,52.5,-2,12,0,0,0,0
San Francisco,11/22/2011,60,46,53,-1.3,12,0,0,0,0
San Francisco,11/23/2011,60,48,54,-0.1,11,0,T,0,0
San Francisco,11/24/2011,56,48,52,-1.9,13,0,0.13,0,0
San Francisco,11/25/2011,57,48,52.5,-1.2,12,0,T,0,0
San Francisco,11/26/2011,59,49,54,0.5,11,0,0,0,0
San Francisco,11/27/2011,57,47,52,-1.3,13,0,0,0,0
San Francisco,11/28/2011,57,47,52,-1.1,13,0,0,M,0
San Francisco,11/29/2011,53,47,50,-2.9,15,0,0,M,0
San Francisco,11/30/2011,64,48,56,3.3,9,0,0,M,M
San Francisco,12/1/2011,63,56,59.5,7,5,0,0,0,0
San Francisco,12/2/2011,71,54,62.5,10.2,2,0,0,0,0
San Francisco,12/3/2011,61,47,54,1.9,11,0,0,0,0
San Francisco,12/4/2011,58,42,50,-2,15,0,0,0,0
San Francisco,12/5/2011,57,41,49,-2.8,16,0,0,0,0
San Francisco,12/6/2011,54,39,46.5,-5.1,18,0,0,0,0
San Francisco,12/7/2011,55,39,47,-4.5,18,0,0,0,0
San Francisco,12/8/2011,57,39,48,-3.3,17,0,0,0,0
San Francisco,12/9/2011,58,39,48.5,-2.7,16,0,0,0,0
San Francisco,12/10/2011,57,40,48.5,-2.5,16,0,0,0,0
San Francisco,12/11/2011,53,43,48,-2.9,17,0,0.01,0,0
San Francisco,12/12/2011,51,43,47,-3.8,18,0,0.06,0,0
San Francisco,12/13/2011,56,39,47.5,-3.2,17,0,0,0,0
San Francisco,12/14/2011,52,40,46,-4.6,19,0,0,0,0
San Francisco,12/15/2011,53,43,48,-2.5,17,0,0.06,0,0
San Francisco,12/16/2011,62,38,50,-0.4,15,0,0,0,0
San Francisco,12/17/2011,55,39,47,-3.3,18,0,0,0,0
San Francisco,12/18/2011,53,40,46.5,-3.7,18,0,0,0,0
San Francisco,12/19/2011,59,45,52,1.9,13,0,T,0,0
San Francisco,12/20/2011,60,40,50,0,15,0,0,0,0
San Francisco,12/21/2011,60,39,49.5,-0.4,15,0,0,0,0
San Francisco,12/22/2011,57,39,48,-1.9,17,0,0,0,0
San Francisco,12/23/2011,52,36,44,-5.8,21,0,0,0,0
San Francisco,12/24/2011,57,36,46.5,-3.3,18,0,0,0,0
San Francisco,12/25/2011,52,36,44,-5.7,21,0,0,0,0
San Francisco,12/26/2011,52,39,45.5,-4.2,19,0,0,0,0
San Francisco,12/27/2011,57,45,51,1.3,14,0,0,0,0
San Francisco,12/28/2011,59,43,51,1.4,14,0,0,0,0
San Francisco,12/29/2011,56,46,51,1.4,14,0,T,0,0
San Francisco,12/30/2011,54,49,51.5,1.9,13,0,0,0,M
San Francisco,12/31/2011,57,43,50,0.4,15,0,0,0,0
San Francisco,1/1/2012,58,43,50.5,0.9,14,0,0,0,0
San Francisco,1/2/2012,55,45,50,0.4,15,0,0,0,0
San Francisco,1/3/2012,53,48,50.5,0.9,14,0,0,0,0
San Francisco,1/4/2012,57,43,50,0.4,15,0,0,0,0
San Francisco,1/5/2012,61,43,52,2.4,13,0,0,0,0
San Francisco,1/6/2012,56,44,50,0.4,15,0,0,0,0
San Francisco,1/7/2012,64,41,52.5,2.8,12,0,0,0,M
San Francisco,1/8/2012,65,46,55.5,5.8,9,0,0,0,0
San Francisco,1/9/2012,60,41,50.5,0.8,14,0,0,0,0
San Francisco,1/10/2012,59,40,49.5,-0.3,15,0,0,0,0
San Francisco,1/11/2012,65,39,52,2.2,13,0,0,0,0
San Francisco,1/12/2012,63,40,51.5,1.6,13,0,0,0,0
San Francisco,1/13/2012,62,40,51,1.1,14,0,0,0,0
San Francisco,1/14/2012,60,40,50,0,15,0,0,0,0
San Francisco,1/15/2012,52,44,48,-2,17,0,0,0,0
San Francisco,1/16/2012,50,35,42.5,-7.6,22,0,0,0,0
San Francisco,1/17/2012,51,34,42.5,-7.7,22,0,0,0,0
San Francisco,1/18/2012,53,35,44,-6.2,21,0,0,0,0
San Francisco,1/19/2012,52,38,45,-5.3,20,0,0.08,0,0
San Francisco,1/20/2012,59,49,54,3.6,11,0,1.22,0,0
San Francisco,1/21/2012,57,45,51,0.5,14,0,0.08,0,0
San Francisco,1/22/2012,53,44,48.5,-2.1,16,0,0.29,0,0
San Francisco,1/23/2012,57,49,53,2.3,12,0,0.49,0,0
San Francisco,1/24/2012,58,46,52,1.3,13,0,0,0,0
San Francisco,1/25/2012,61,49,55,4.2,10,0,0,0,0
San Francisco,1/26/2012,60,50,55,4.1,10,0,0,0,0
San Francisco,1/27/2012,65,46,55.5,4.5,9,0,0,0,0
San Francisco,1/28/2012,61,40,50.5,-0.6,14,0,0,0,0
San Francisco,1/29/2012,60,43,51.5,0.3,13,0,0,0,0
San Francisco,1/30/2012,56,49,52.5,1.2,12,0,T,0,0
San Francisco,1/31/2012,57,45,51,-0.4,14,0,T,0,0
San Francisco,2/1/2012,57,45,51,-0.5,14,0,0,0,0
San Francisco,2/2/2012,66,43,54.5,2.9,10,0,0,0,0
San Francisco,2/3/2012,62,44,53,1.2,12,0,0,0,0
San Francisco,2/4/2012,62,42,52,0.1,13,0,0,0,0
San Francisco,2/5/2012,60,42,51,-1,14,0,0,0,0
San Francisco,2/6/2012,61,45,53,0.9,12,0,0.07,0,0
San Francisco,2/7/2012,59,53,56,3.8,9,0,0.08,0,0
San Francisco,2/8/2012,63,48,55.5,3.2,9,0,0,0,0
San Francisco,2/9/2012,66,46,56,3.6,9,0,0,0,0
San Francisco,2/10/2012,62,46,54,1.5,11,0,T,0,0
San Francisco,2/11/2012,54,49,51.5,-1.1,13,0,0.02,0,0
San Francisco,2/12/2012,56,47,51.5,-1.2,13,0,0.04,0,0
San Francisco,2/13/2012,53,45,49,-3.8,16,0,0.1,0,0
San Francisco,2/14/2012,56,43,49.5,-3.4,15,0,0,0,0
San Francisco,2/15/2012,58,42,50,-3,15,0,0.08,0,0
San Francisco,2/16/2012,63,41,52,-1.1,13,0,0,0,0
San Francisco,2/17/2012,59,44,51.5,-1.7,13,0,0,0,0
San Francisco,2/18/2012,57,46,51.5,-1.8,13,0,0,0,0
San Francisco,2/19/2012,54,42,48,-5.4,17,0,0,0,0
San Francisco,2/20/2012,56,48,52,-1.5,13,0,0.03,0,0
San Francisco,2/21/2012,61,47,54,0.5,11,0,0,0,0
San Francisco,2/22/2012,70,48,59,5.4,6,0,0,0,0
San Francisco,2/23/2012,68,47,57.5,3.8,7,0,0,0,0
San Francisco,2/24/2012,70,47,58.5,4.7,6,0,0,0,0
San Francisco,2/25/2012,57,45,51,-2.9,14,0,0,0,0
San Francisco,2/26/2012,54,39,46.5,-7.4,18,0,0,0,0
San Francisco,2/27/2012,52,39,45.5,-8.5,19,0,0,0,0
San Francisco,2/28/2012,54,44,49,-5.1,16,0,0.01,0,0
San Francisco,2/29/2012,56,46,51,-3.1,14,0,0.23,0,0
San Francisco,3/1/2012,54,43,48.5,-5.6,16,0,0.08,0,0
San Francisco,3/2/2012,63,40,51.5,-2.7,13,0,0,0,0
San Francisco,3/3/2012,69,42,55.5,1.2,9,0,0,0,0
San Francisco,3/4/2012,73,45,59,4.7,6,0,0,0,0
San Francisco,3/5/2012,57,43,50,-4.4,15,0,0,0,0
San Francisco,3/6/2012,54,46,50,-4.4,15,0,0.01,M,0
San Francisco,3/7/2012,61,46,53.5,-1,11,0,0,0,0
San Francisco,3/8/2012,65,41,53,-1.5,12,0,0,0,0
San Francisco,3/9/2012,68,43,55.5,0.9,9,0,0,0,0
San Francisco,3/10/2012,59,46,52.5,-2.1,12,0,T,0,0
San Francisco,3/11/2012,60,48,54,-0.7,11,0,0,0,0
San Francisco,3/12/2012,61,42,51.5,-3.2,13,0,T,M,0
San Francisco,3/13/2012,56,52,54,-0.8,11,0,0.45,0,0
San Francisco,3/14/2012,58,55,56.5,1.7,8,0,0.78,0,0
San Francisco,3/15/2012,61,55,58,3.1,7,0,0.1,0,0
San Francisco,3/16/2012,58,48,53,-1.9,12,0,0.79,0,0
San Francisco,3/17/2012,52,43,47.5,-7.4,17,0,0,0,0
San Francisco,3/18/2012,52,44,48,-7,17,0,T,0,0
San Francisco,3/19/2012,56,43,49.5,-5.5,15,0,0,0,0
San Francisco,3/20/2012,62,50,56,0.9,9,0,0,0,0
San Francisco,3/21/2012,67,49,58,2.9,7,0,T,0,0
San Francisco,3/22/2012,55,47,51,-4.2,14,0,0,0,0
San Francisco,3/23/2012,60,42,51,-4.2,14,0,0,0,0
San Francisco,3/24/2012,53,44,48.5,-6.8,16,0,1.08,M,0
San Francisco,3/25/2012,57,44,50.5,-4.8,14,0,0.21,0,0
San Francisco,3/26/2012,58,45,51.5,-3.9,13,0,0,0,0
San Francisco,3/27/2012,59,52,55.5,0.1,9,0,0.61,0,0
San Francisco,3/28/2012,64,52,58,2.5,7,0,T,0,0
San Francisco,3/29/2012,63,50,56.5,1,8,0,0,0,0
San Francisco,3/30/2012,64,54,59,3.4,6,0,0,0,0
San Francisco,3/31/2012,60,48,54,-1.7,11,0,0.65,0,0
San Francisco,4/1/2012,57,48,52.5,-3.2,12,0,0.01,M,0
San Francisco,4/2/2012,63,45,54,-1.8,11,0,0,0,0
San Francisco,4/3/2012,64,49,56.5,0.6,8,0,0.03,M,0
San Francisco,4/4/2012,57,46,51.5,-4.4,13,0,0,0,0
San Francisco,4/5/2012,55,44,49.5,-6.5,15,0,0,0,0
San Francisco,4/6/2012,57,43,50,-6.1,15,0,0,0,0
San Francisco,4/7/2012,64,41,52.5,-3.6,12,0,0,0,0
San Francisco,4/8/2012,64,43,53.5,-2.7,11,0,0,0,0
San Francisco,4/9/2012,65,47,56,-0.3,9,0,0,0,0
San Francisco,4/10/2012,57,52,54.5,-1.9,10,0,0.41,0,0
San Francisco,4/11/2012,59,49,54,-2.5,11,0,0.03,0,0
San Francisco,4/12/2012,61,47,54,-2.6,11,0,1.12,0,0
San Francisco,4/13/2012,55,47,51,-5.6,14,0,0.76,0,0
San Francisco,4/14/2012,60,48,54,-2.7,11,0,0,0,0
San Francisco,4/15/2012,64,51,57.5,0.7,7,0,0,0,0
San Francisco,4/16/2012,62,50,56,-0.9,9,0,0,0,0
San Francisco,4/17/2012,61,52,56.5,-0.5,8,0,0,0,0
San Francisco,4/18/2012,65,51,58,0.9,7,0,0,0,0
San Francisco,4/19/2012,68,55,61.5,4.3,3,0,0,0,0
San Francisco,4/20/2012,78,55,66.5,9.2,0,2,0,0,M
San Francisco,4/21/2012,80,56,68,10.6,0,3,0,0,M
San Francisco,4/22/2012,69,52,60.5,3,4,0,0,0,0
San Francisco,4/23/2012,67,54,60.5,2.9,4,0,0,0,0
San Francisco,4/24/2012,69,59,64,6.3,1,0,0,0,0
San Francisco,4/25/2012,70,58,64,6.3,1,0,0.4,0,0
San Francisco,4/26/2012,61,52,56.5,-1.3,8,0,0.03,0,0
San Francisco,4/27/2012,64,49,56.5,-1.4,8,0,0,0,0
San Francisco,4/28/2012,64,51,57.5,-0.5,7,0,0,0,0
San Francisco,4/29/2012,71,50,60.5,2.4,4,0,0,0,0
San Francisco,4/30/2012,70,50,60,1.8,5,0,0,0,0
San Francisco,5/1/2012,59,49,54,-4.3,11,0,0,0,0
San Francisco,5/2/2012,58,48,53,-5.4,12,0,0,0,0
San Francisco,5/3/2012,63,51,57,-1.5,8,0,T,0,0
San Francisco,5/4/2012,61,50,55.5,-3.1,9,0,0,0,0
San Francisco,5/5/2012,69,47,58,-0.7,7,0,0,0,0
San Francisco,5/6/2012,78,49,63.5,4.8,1,0,0,0,0
San Francisco,5/7/2012,83,51,67,8.2,0,2,0,0,0
San Francisco,5/8/2012,76,50,63,4.1,2,0,0,0,0
San Francisco,5/9/2012,64,51,57.5,-1.5,7,0,0,0,0
San Francisco,5/10/2012,77,49,63,3.9,2,0,0,0,0
San Francisco,5/11/2012,78,50,64,4.8,1,0,0,0,0
San Francisco,5/12/2012,67,48,57.5,-1.8,7,0,0,0,0
San Francisco,5/13/2012,66,50,58,-1.4,7,0,0,0,0
San Francisco,5/14/2012,66,53,59.5,0.1,5,0,0,0,0
San Francisco,5/15/2012,61,51,56,-3.5,9,0,0,0,0
San Francisco,5/16/2012,59,50,54.5,-5.1,10,0,0,0,0
San Francisco,5/17/2012,61,50,55.5,-4.2,9,0,0,0,0
San Francisco,5/18/2012,67,48,57.5,-2.3,7,0,0,0,0
San Francisco,5/19/2012,68,49,58.5,-1.4,6,0,0,0,0
San Francisco,5/20/2012,72,52,62,2.1,3,0,0,0,0
San Francisco,5/21/2012,65,52,58.5,-1.5,6,0,0,0,0
San Francisco,5/22/2012,64,52,58,-2.1,7,0,0,0,0
San Francisco,5/23/2012,64,52,58,-2.2,7,0,0,0,0
San Francisco,5/24/2012,63,50,56.5,-3.8,8,0,0,0,0
San Francisco,5/25/2012,62,50,56,-4.4,9,0,0,0,0
San Francisco,5/26/2012,60,49,54.5,-6,10,0,0,0,0
San Francisco,5/27/2012,61,52,56.5,-4,8,0,0,0,0
San Francisco,5/28/2012,63,51,57,-3.6,8,0,0,0,0
San Francisco,5/29/2012,65,51,58,-2.7,7,0,0,0,0
San Francisco,5/30/2012,67,50,58.5,-2.3,6,0,0,0,0
San Francisco,5/31/2012,78,51,64.5,3.6,0,0,0,0,0
San Francisco,6/1/2012,69,53,61,0,4,0,0,0,0
San Francisco,6/2/2012,67,52,59.5,-1.6,5,0,0,0,0
San Francisco,6/3/2012,68,51,59.5,-1.7,5,0,0,0,0
San Francisco,6/4/2012,61,53,57,-4.2,8,0,0.09,0,0
San Francisco,6/5/2012,63,50,56.5,-4.8,8,0,0,0,0
San Francisco,6/6/2012,63,50,56.5,-4.9,8,0,0,0,0
San Francisco,6/7/2012,67,51,59,-2.5,6,0,0,0,0
San Francisco,6/8/2012,64,51,57.5,-4.1,7,0,0,0,0
San Francisco,6/9/2012,70,50,60,-1.7,5,0,0,0,0
San Francisco,6/10/2012,85,56,70.5,8.7,0,6,0,0,0
San Francisco,6/11/2012,80,54,67,5.1,0,2,0,0,0
San Francisco,6/12/2012,74,53,63.5,1.5,1,0,0,0,0
San Francisco,6/13/2012,66,52,59,-3,6,0,0,0,0
San Francisco,6/14/2012,65,52,58.5,-3.6,6,0,0,0,0
San Francisco,6/15/2012,74,50,62,-0.2,3,0,0,0,0
San Francisco,6/16/2012,87,55,71,8.7,0,6,0,0,0
San Francisco,6/17/2012,73,55,64,1.6,1,0,0,0,0
San Francisco,6/18/2012,71,54,62.5,0,2,0,0,0,0
San Francisco,6/19/2012,74,53,63.5,1,1,0,0,0,0
San Francisco,6/20/2012,79,54,66.5,3.9,0,2,0,0,0
San Francisco,6/21/2012,60,52,56,-6.7,9,0,0,0,0
San Francisco,6/22/2012,69,52,60.5,-2.3,4,0,T,0,0
San Francisco,6/23/2012,66,53,59.5,-3.3,5,0,0,0,0
San Francisco,6/24/2012,67,53,60,-2.9,5,0,0,0,0
San Francisco,6/25/2012,69,53,61,-2,4,0,0,0,0
San Francisco,6/26/2012,69,54,61.5,-1.5,3,0,0,0,0
San Francisco,6/27/2012,70,53,61.5,-1.6,3,0,0,0,0
San Francisco,6/28/2012,68,55,61.5,-1.6,3,0,0,0,0
San Francisco,6/29/2012,68,56,62,-1.2,3,0,0,0,0
San Francisco,6/30/2012,71,58,64.5,1.3,0,0,0,0,0
San Francisco,7/1/2012,68,58,63,-0.3,2,0,0,0,0
San Francisco,7/2/2012,67,55,61,-2.3,4,0,0,0,0
San Francisco,7/3/2012,69,55,62,-1.4,3,0,0,0,0
San Francisco,7/4/2012,72,54,63,-0.4,2,0,0,0,0
San Francisco,7/5/2012,65,55,60,-3.5,5,0,0,0,0
San Francisco,7/6/2012,68,55,61.5,-2,3,0,0,0,0
San Francisco,7/7/2012,75,53,64,0.5,1,0,0,0,0
San Francisco,7/8/2012,64,53,58.5,-5.1,6,0,0,0,0
San Francisco,7/9/2012,65,53,59,-4.6,6,0,0,0,0
San Francisco,7/10/2012,74,51,62.5,-1.1,2,0,0,0,0
San Francisco,7/11/2012,77,52,64.5,0.9,0,0,0,0,0
San Francisco,7/12/2012,66,53,59.5,-4.2,5,0,0,0,0
San Francisco,7/13/2012,63,53,58,-5.7,7,0,0,0,0
San Francisco,7/14/2012,69,54,61.5,-2.2,3,0,0,0,0
San Francisco,7/15/2012,69,54,61.5,-2.2,3,0,0,0,0
San Francisco,7/16/2012,66,56,61,-2.7,4,0,T,0,0
San Francisco,7/17/2012,70,57,63.5,-0.3,1,0,0,0,0
San Francisco,7/18/2012,68,57,62.5,-1.3,2,0,0,0,0
San Francisco,7/19/2012,71,55,63,-0.8,2,0,0,0,0
San Francisco,7/20/2012,71,57,64,0.2,1,0,0,0,0
San Francisco,7/21/2012,82,56,69,5.2,0,4,0,0,0
San Francisco,7/22/2012,71,54,62.5,-1.3,2,0,0,0,0
San Francisco,7/23/2012,74,56,65,1.2,0,0,0,0,0
San Francisco,7/24/2012,74,58,66,2.1,0,1,0,0,0
San Francisco,7/25/2012,72,57,64.5,0.6,0,0,0,0,0
San Francisco,7/26/2012,70,56,63,-0.9,2,0,0,0,0
San Francisco,7/27/2012,72,55,63.5,-0.4,1,0,0,0,0
San Francisco,7/28/2012,66,54,60,-3.9,5,0,0,0,0
San Francisco,7/29/2012,70,54,62,-1.9,3,0,0,0,0
San Francisco,7/30/2012,76,54,65,1,0,0,0,0,0
San Francisco,7/31/2012,68,55,61.5,-2.5,3,0,0,M,0
San Francisco,8/1/2012,70,53,61.5,-2.5,3,0,0,0,0
San Francisco,8/2/2012,70,53,61.5,-2.5,3,0,0,0,0
San Francisco,8/3/2012,71,53,62,-2.1,3,0,0,0,0
San Francisco,8/4/2012,65,54,59.5,-4.6,5,0,T,0,0
San Francisco,8/5/2012,69,57,63,-1.1,2,0,0,0,0
San Francisco,8/6/2012,69,56,62.5,-1.6,2,0,0,0,0
San Francisco,8/7/2012,69,56,62.5,-1.7,2,0,0,0,0
San Francisco,8/8/2012,72,55,63.5,-0.7,1,0,0,0,0
San Francisco,8/9/2012,72,54,63,-1.2,2,0,0,0,0
San Francisco,8/10/2012,66,53,59.5,-4.8,5,0,0,0,0
San Francisco,8/11/2012,71,52,61.5,-2.8,3,0,0,0,0
San Francisco,8/12/2012,65,53,59,-5.4,6,0,0,0,0
San Francisco,8/13/2012,70,53,61.5,-2.9,3,0,0,0,0
San Francisco,8/14/2012,68,54,61,-3.4,4,0,0,0,0
San Francisco,8/15/2012,69,57,63,-1.5,2,0,0,0,0
San Francisco,8/16/2012,70,55,62.5,-2,2,0,0,0,0
San Francisco,8/17/2012,65,55,60,-4.5,5,0,0,0,0
San Francisco,8/18/2012,68,56,62,-2.6,3,0,T,0,0
San Francisco,8/19/2012,65,53,59,-5.6,6,0,0,0,0
San Francisco,8/20/2012,64,52,58,-6.7,7,0,0,0,0
San Francisco,8/21/2012,65,54,59.5,-5.2,5,0,0,0,0
San Francisco,8/22/2012,68,54,61,-3.7,4,0,0,0,0
San Francisco,8/23/2012,67,54,60.5,-4.3,4,0,0,0,M
San Francisco,8/24/2012,71,53,62,-2.8,3,0,0,0,0
San Francisco,8/25/2012,67,53,60,-4.8,5,0,0,0,0
San Francisco,8/26/2012,67,57,62,-2.9,3,0,0,0,0
San Francisco,8/27/2012,75,58,66.5,1.6,0,2,0,0,0
San Francisco,8/28/2012,76,57,66.5,1.6,0,2,0,0,0
San Francisco,8/29/2012,80,54,67,2.1,0,2,0,0,0
San Francisco,8/30/2012,67,54,60.5,-4.5,4,0,0,0,0
San Francisco,8/31/2012,62,57,59.5,-5.5,5,0,0,0,0
San Francisco,9/1/2012,68,53,60.5,-4.5,4,0,0,0,0
San Francisco,9/2/2012,74,52,63,-2,2,0,0,0,0
San Francisco,9/3/2012,74,52,63,-2,2,0,0,0,0
San Francisco,9/4/2012,64,51,57.5,-7.5,7,0,0,0,0
San Francisco,9/5/2012,65,54,59.5,-5.5,5,0,0,0,0
San Francisco,9/6/2012,67,55,61,-4,4,0,0,0,0
San Francisco,9/7/2012,68,54,61,-4,4,0,0,0,0
San Francisco,9/8/2012,64,56,60,-5,5,0,0,0,0
San Francisco,9/9/2012,68,55,61.5,-3.5,3,0,0,0,0
San Francisco,9/10/2012,75,53,64,-1,1,0,0,0,0
San Francisco,9/11/2012,71,54,62.5,-2.5,2,0,0,0,0
San Francisco,9/12/2012,67,54,60.5,-4.4,4,0,0,0,0
San Francisco,9/13/2012,66,53,59.5,-5.4,5,0,0,0,0
San Francisco,9/14/2012,65,54,59.5,-5.4,5,0,0,0,0
San Francisco,9/15/2012,65,53,59,-5.9,6,0,0,0,0
San Francisco,9/16/2012,66,51,58.5,-6.3,6,0,0,0,0
San Francisco,9/17/2012,66,54,60,-4.8,5,0,0,0,0
San Francisco,9/18/2012,65,53,59,-5.7,6,0,0,0,0
San Francisco,9/19/2012,64,55,59.5,-5.2,5,0,0,0,0
San Francisco,9/20/2012,64,54,59,-5.6,6,0,0,0,0
San Francisco,9/21/2012,70,54,62,-2.6,3,0,0,0,0
San Francisco,9/22/2012,73,51,62,-2.5,3,0,0,0,0
San Francisco,9/23/2012,71,50,60.5,-4,4,0,0,0,0
San Francisco,9/24/2012,68,51,59.5,-4.9,5,0,0,0,0
San Francisco,9/25/2012,68,52,60,-4.3,5,0,0,0,0
San Francisco,9/26/2012,65,52,58.5,-5.7,6,0,0,0,0
San Francisco,9/27/2012,70,51,60.5,-3.7,4,0,0,0,0
San Francisco,9/28/2012,69,52,60.5,-3.6,4,0,0,0,0
San Francisco,9/29/2012,67,53,60,-4,5,0,0,0,0
San Francisco,9/30/2012,82,52,67,3.1,0,2,0,0,0
San Francisco,10/1/2012,91,57,74,10.2,0,9,0,0,0
San Francisco,10/2/2012,93,62,77.5,13.8,0,13,0,0,0
San Francisco,10/3/2012,79,60,69.5,5.9,0,5,0,0,0
San Francisco,10/4/2012,72,59,65.5,2,0,1,0,0,0
San Francisco,10/5/2012,72,59,65.5,2.1,0,1,0,0,0
San Francisco,10/6/2012,72,56,64,0.7,1,0,0,0,0
San Francisco,10/7/2012,70,55,62.5,-0.7,2,0,0,0,0
San Francisco,10/8/2012,69,53,61,-2,4,0,0,0,0
San Francisco,10/9/2012,69,54,61.5,-1.4,3,0,0.01,0,0
San Francisco,10/10/2012,67,56,61.5,-1.3,3,0,0,0,0
San Francisco,10/11/2012,59,56,57.5,-5.2,7,0,T,0,0
San Francisco,10/12/2012,65,55,60,-2.5,5,0,0.02,0,0
San Francisco,10/13/2012,72,52,62,-0.4,3,0,0,0,0
San Francisco,10/14/2012,71,56,63.5,1.2,1,0,0,0,0
San Francisco,10/15/2012,72,55,63.5,1.4,1,0,0,0,0
San Francisco,10/16/2012,72,53,62.5,0.5,2,0,0,0,0
San Francisco,10/17/2012,86,55,70.5,8.7,0,6,0,0,0
San Francisco,10/18/2012,86,58,72,10.4,0,7,0,0,0
San Francisco,10/19/2012,70,57,63.5,2,1,0,0,0,0
San Francisco,10/20/2012,66,54,60,-1.3,5,0,0,0,0
San Francisco,10/21/2012,62,53,57.5,-3.6,7,0,T,0,0
San Francisco,10/22/2012,64,55,59.5,-1.5,5,0,0.38,0,0
San Francisco,10/23/2012,63,52,57.5,-3.3,7,0,0.05,0,0
San Francisco,10/24/2012,65,53,59,-1.6,6,0,0.16,0,0
San Francisco,10/25/2012,66,55,60.5,0.1,4,0,0.03,0,0
San Francisco,10/26/2012,71,50,60.5,0.3,4,0,0,0,0
San Francisco,10/27/2012,78,55,66.5,6.5,0,2,0,0,0
San Francisco,10/28/2012,72,56,64,4.2,1,0,0,0,0
San Francisco,10/29/2012,70,53,61.5,1.9,3,0,0,0,0
San Francisco,10/30/2012,66,52,59,-0.4,6,0,0,0,0
San Francisco,10/31/2012,64,57,60.5,1.3,4,0,0.05,0,M
San Francisco,11/1/2012,66,55,60.5,1.5,4,0,0.3,0,0
San Francisco,11/2/2012,65,50,57.5,-1.3,7,0,0,0,0
San Francisco,11/3/2012,71,51,61,2.4,4,0,0,0,0
San Francisco,11/4/2012,76,55,65.5,7.1,0,1,0,0,0
San Francisco,11/5/2012,79,56,67.5,9.3,0,3,0,0,0
San Francisco,11/6/2012,78,56,67,9.1,0,2,0,0,0
San Francisco,11/7/2012,64,53,58.5,0.8,6,0,0,0,0
San Francisco,11/8/2012,61,49,55,-2.5,10,0,0.02,0,0
San Francisco,11/9/2012,57,46,51.5,-5.8,13,0,0.02,0,0
San Francisco,11/10/2012,59,48,53.5,-3.5,11,0,0,0,0
San Francisco,11/11/2012,60,43,51.5,-5.3,13,0,0,0,0
San Francisco,11/12/2012,63,43,53,-3.6,12,0,0,0,0
San Francisco,11/13/2012,65,47,56,-0.3,9,0,0,0,0
San Francisco,11/14/2012,68,50,59,2.9,6,0,0,0,0
San Francisco,11/15/2012,66,48,57,1.1,8,0,0,0,0
San Francisco,11/16/2012,63,54,58.5,2.8,6,0,0.35,0,0
San Francisco,11/17/2012,64,54,59,3.6,6,0,0.53,0,0
San Francisco,11/18/2012,62,52,57,1.8,8,0,T,0,0
San Francisco,11/19/2012,67,52,59.5,4.5,5,0,0,0,0
San Francisco,11/20/2012,66,57,61.5,6.7,3,0,0.17,0,0
San Francisco,11/21/2012,64,52,58,3.5,7,0,0.32,0,M
San Francisco,11/22/2012,64,47,55.5,1.2,9,0,0,0,0
San Francisco,11/23/2012,65,48,56.5,2.4,8,0,0,0,0
San Francisco,11/24/2012,67,49,58,4.1,7,0,0,0,0
San Francisco,11/25/2012,67,51,59,5.3,6,0,0,0,0
San Francisco,11/26/2012,60,47,53.5,0,11,0,0,0,0
San Francisco,11/27/2012,61,49,55,1.7,10,0,0,0,0
San Francisco,11/28/2012,63,56,59.5,6.4,5,0,0.31,0,0
San Francisco,11/29/2012,64,55,59.5,6.6,5,0,0.08,0,0
San Francisco,11/30/2012,63,56,59.5,6.8,5,0,1.96,0,0
San Francisco,12/1/2012,64,58,61,8.5,4,0,0.82,0,0
San Francisco,12/2/2012,64,51,57.5,5.2,7,0,0.92,0,0
San Francisco,12/3/2012,59,46,52.5,0.4,12,0,0,0,0
San Francisco,12/4/2012,62,52,57,5,8,0,T,0,0
San Francisco,12/5/2012,62,58,60,8.2,5,0,0.5,0,0
San Francisco,12/6/2012,60,51,55.5,3.9,9,0,0,0,0
San Francisco,12/7/2012,60,46,53,1.5,12,0,0,0,0
San Francisco,12/8/2012,59,46,52.5,1.2,12,0,0,0,0
San Francisco,12/9/2012,65,46,55.5,4.3,9,0,0,0,0
San Francisco,12/10/2012,66,52,59,8,6,0,0,0,0
