{0.001626, 0.000065, 0.001019, 0.004530, 0.005679, 0.000130, 0.008822, 0.000108, 0.001257, 0.000043, 0.001604, 0.000390, 0.000022, 0.000824, 0.005397, 0.000043, 0, 0.000022, 0.001864, 0.006242, 0.000282, 0.000022, 0.000022, 0.000022, 0.000910, 0, 0.011336, }
{0.000824, 0.000715, 0.000564, 0.001344, 0.000455, 0.003316, 0.000412, 0.000889, 0.001192, 0, 0.001192, 0.001951, 0.003143, 0.009927, 0.002818, 0.001019, 0.000022, 0.005484, 0.001951, 0.003836, 0.015389, 0.000867, 0.005007, 0.000043, 0.000347, 0.000022, 0.009949, }
{0.001062, 0.000043, 0, 0, 0.001691, 0, 0, 0.000130, 0.000932, 0, 0, 0.001214, 0, 0, 0.001539, 0.000564, 0, 0.000975, 0.000303, 0.000217, 0.000368, 0, 0, 0, 0.000108, 0, 0.002059, }
{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000564, 0, 0, 0, 0, 0, 0, }
{0.001951, 0.000022, 0.000260, 0.001062, 0.011596, 0.000130, 0.000195, 0.000065, 0.003056, 0.000065, 0.000737, 0.000433, 0.000499, 0.000650, 0.002969, 0.000152, 0, 0.001994, 0.002016, 0.001344, 0.000368, 0.000152, 0.000087, 0, 0.003295, 0, 0.009342, }
{0.001387, 0, 0.000499, 0, 0.004422, 0, 0, 0.001431, 0.001387, 0, 0.000282, 0.000238, 0.000629, 0.000650, 0.002883, 0.000694, 0.000195, 0, 0.001539, 0.006199, 0.001344, 0, 0.000173, 0, 0.000195, 0, 0.023192, }
{0.002991, 0.000022, 0.000282, 0.000087, 0.004010, 0, 0.000130, 0.020439, 0.004053, 0.000087, 0, 0.000780, 0.000022, 0.000043, 0.006676, 0, 0, 0.001257, 0.003663, 0.001907, 0.001084, 0.000043, 0.000303, 0, 0.000499, 0, 0.026335, }
{0.000499, 0.000173, 0.000629, 0.000303, 0.000629, 0.000152, 0.000867, 0.000043, 0.000455, 0.000022, 0, 0.002298, 0.001214, 0.001539, 0.000022, 0.001235, 0.000022, 0.005505, 0.003143, 0.003511, 0, 0.000130, 0, 0, 0.000260, 0.000433, 0.005982, }
{0.000759, 0, 0, 0, 0.006372, 0, 0, 0, 0.000780, 0, 0, 0, 0, 0, 0.000173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000022, 0, 0.000065, }
{0.003034, 0.000022, 0, 0.000065, 0.005224, 0.000043, 0.000022, 0.004617, 0.002037, 0, 0.000022, 0.000022, 0, 0.000542, 0.002037, 0, 0, 0.000108, 0.000282, 0, 0, 0, 0, 0, 0.000087, 0, 0.003880, }
{0.000108, 0, 0.000108, 0, 0.000022, 0, 0, 0.000022, 0.000043, 0, 0, 0, 0, 0, 0, 0.000152, 0, 0, 0, 0.000130, 0, 0, 0, 0, 0, 0, 0.000217, }
{0.000108, 0.000520, 0.000087, 0.000065, 0.002037, 0.000022, 0, 0, 0.000368, 0, 0, 0.000043, 0.000087, 0.000022, 0.009125, 0, 0, 0.000303, 0.000672, 0.000347, 0, 0.000087, 0.000217, 0, 0, 0, 0.013048, }
{0.000043, 0, 0, 0, 0.000152, 0, 0, 0, 0.000130, 0, 0, 0, 0, 0, 0.000022, 0, 0, 0, 0, 0, 0, 0, 0.000043, 0, 0.000238, 0.000477, 0.000368, }
{0.016776, 0.012398, 0.006156, 0.007196, 0.002189, 0.006372, 0.005809, 0.011618, 0.019269, 0.002189, 0.002644, 0.005809, 0.007716, 0.005570, 0.011553, 0.004595, 0.000303, 0.003793, 0.011076, 0.026616, 0.001582, 0.001149, 0.014977, 0, 0.010686, 0, 0, }
